filename,category,coverage,weight,status,mode_a_sev,mode_b_sev,mode_c_sev,mode_d_sev,mode_a_grade,mode_b_grade,mode_c_grade,mode_d_grade
HEALTHY_1721209938274,HEALTHY,0.4287,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717245244655,HEALTHY,0.5677,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1720606190091,HEALTHY,0.5071,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1715873013847,HEALTHY,0.8248,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_Image_3993,HEALTHY,1.0,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721116251702,HEALTHY,0.3596,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_Image_682,HEALTHY,0.7499,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1711624965859,HEALTHY,0.3597,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721651897448,HEALTHY,0.4163,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712916021007,HEALTHY,0.5462,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722855794672,HEALTHY,0.2694,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718186409385,HEALTHY,0.4933,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712578775402,HEALTHY,0.5207,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722502970950,HEALTHY,0.6103,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1725276955055,HEALTHY,0.3824,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712925343396,HEALTHY,0.4863,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1725435960151,HEALTHY,0.3732,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712751781402,HEALTHY,0.6145,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721026611823,HEALTHY,0.4688,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_12456 (1235),HEALTHY,0.7432,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1720100671516,HEALTHY,0.3699,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_12456 (583),HEALTHY,0.4085,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1716805075430,HEALTHY,0.3453,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722349016542,HEALTHY,0.2885,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717668044300,HEALTHY,0.334,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1723028494014,HEALTHY,0.5477,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_Image_4518,HEALTHY,0.0,-1,processed,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
HEALTHY_1719235564774,HEALTHY,0.6002,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721296075987,HEALTHY,0.5505,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1713440357931,HEALTHY,0.4794,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712826972989,HEALTHY,0.3667,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722843337658,HEALTHY,0.4253,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717749247240,HEALTHY,0.4704,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712134858592,HEALTHY,0.516,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1720170330943,HEALTHY,0.3844,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1725265780482,HEALTHY,0.4137,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1716461904915,HEALTHY,0.4524,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_12456 (189),HEALTHY,0.6838,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_Image_1978,HEALTHY,0.75,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1723542786794,HEALTHY,0.8292,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717479657144,HEALTHY,0.555,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_Image_2138,HEALTHY,0.7383,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_12456 (63),HEALTHY,0.6883,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1724063022009,HEALTHY,0.5425,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718718577251,HEALTHY,0.5317,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718458492433,HEALTHY,0.4318,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712051253242,HEALTHY,0.4537,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722591475393,HEALTHY,0.6781,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712392400875,HEALTHY,0.2949,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721306817078,HEALTHY,0.4548,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712742777930,HEALTHY,0.5143,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721209061901,HEALTHY,0.2858,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_Image_5458,HEALTHY,0.75,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717686047849,HEALTHY,0.4805,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1723805101359,HEALTHY,0.3533,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712748485421,HEALTHY,0.3287,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718873851999,HEALTHY,0.2595,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1711619216338,HEALTHY,0.5643,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717772406189,HEALTHY,0.3361,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722941023971,HEALTHY,0.4459,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_Image_417,HEALTHY,0.7499,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_Image_331,HEALTHY,0.75,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712756338963,HEALTHY,0.5658,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721385038915,HEALTHY,0.2999,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712918691808,HEALTHY,0.4513,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721396184254,HEALTHY,0.3281,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1724234005429,HEALTHY,0.4311,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1724161272356,HEALTHY,0.5467,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721994887545,HEALTHY,0.5654,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718608261495,HEALTHY,0.4004,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1724144897866,HEALTHY,0.4719,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712654278550,HEALTHY,0.399,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721814574555,HEALTHY,0.4234,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712740202013,HEALTHY,0.5577,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1711619100183,HEALTHY,0.3497,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_12456 (185),HEALTHY,0.7347,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1725346586426,HEALTHY,0.6034,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718023335152,HEALTHY,0.5126,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722697369252,HEALTHY,0.3804,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722346447749,HEALTHY,0.3598,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717077060130,HEALTHY,0.4588,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712913177177,HEALTHY,0.4476,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1711970143960,HEALTHY,0.623,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718290561729,HEALTHY,0.4441,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712823308250,HEALTHY,0.4938,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721900896734,HEALTHY,0.487,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722502671657,HEALTHY,0.4037,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712920280146,HEALTHY,0.2778,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717419860923,HEALTHY,0.5991,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721306193830,HEALTHY,0.29,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712746959285,HEALTHY,0.5353,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1724063591810,HEALTHY,0.5471,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721655962004,HEALTHY,0.3955,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721129923326,HEALTHY,0.4531,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712653168155,HEALTHY,0.5408,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1725370502002,HEALTHY,0.4746,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_12456 (2494),HEALTHY,0.7488,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1713006725338,HEALTHY,0.4304,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712741196332,HEALTHY,0.4133,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712063929119,HEALTHY,0.3614,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717495929319,HEALTHY,0.3898,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1716894203614,HEALTHY,0.4939,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712580960836,HEALTHY,0.5002,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_Image_4965,HEALTHY,0.0,-1,processed,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
HEALTHY_1716642011053,HEALTHY,0.5172,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722944952476,HEALTHY,0.3123,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712995465427,HEALTHY,0.552,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722245123636,HEALTHY,0.5225,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717751344946,HEALTHY,0.378,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1725437641691,HEALTHY,0.3671,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718020899437,HEALTHY,0.5498,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722498610595,HEALTHY,0.2902,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_12456 (1921),HEALTHY,0.162,0.3,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722417449634,HEALTHY,0.4269,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721131519297,HEALTHY,0.4302,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_12456 (1824),HEALTHY,0.2578,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718003852812,HEALTHY,0.5263,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712571536164,HEALTHY,0.3308,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712740645754,HEALTHY,0.4563,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722933988530,HEALTHY,0.3285,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721725230145,HEALTHY,0.356,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1725452758948,HEALTHY,0.4413,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718108713444,HEALTHY,0.3561,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718698710191,HEALTHY,0.3938,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721380958507,HEALTHY,0.4506,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1723814823270,HEALTHY,0.463,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712833109966,HEALTHY,0.4036,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718102403407,HEALTHY,0.4018,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1723799287350,HEALTHY,0.3709,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718779145415,HEALTHY,0.4749,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712570709359,HEALTHY,0.2576,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718025355969,HEALTHY,0.3622,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1206,HEALTHY,0.7481,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721297375511,HEALTHY,0.4604,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721469984111,HEALTHY,0.4922,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1719403382782,HEALTHY,0.4863,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1713170465814,HEALTHY,0.4997,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_Image_3254,HEALTHY,0.75,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1723880143085,HEALTHY,0.4861,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712666012675,HEALTHY,0.3725,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712132132194,HEALTHY,0.425,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1719482794187,HEALTHY,0.5711,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1724156836754,HEALTHY,0.4998,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1719825387343,HEALTHY,0.6645,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712832088820,HEALTHY,0.5098,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712391797278,HEALTHY,0.3843,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1723021864440,HEALTHY,0.2535,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1719582748386,HEALTHY,0.6321,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1711617551534,HEALTHY,0.4784,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_12456 (309),HEALTHY,0.7481,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718611830541,HEALTHY,0.4475,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1713449102260,HEALTHY,0.4602,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721390552265,HEALTHY,0.4705,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712065312894,HEALTHY,0.4078,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1725023877840,HEALTHY,0.304,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1713448718349,HEALTHY,0.3303,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712916424357,HEALTHY,0.2267,0.3,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717154857426,HEALTHY,0.2967,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712395733166,HEALTHY,0.3663,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1719574805397,HEALTHY,0.3917,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1719564852879,HEALTHY,0.5486,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721463492108,HEALTHY,0.3577,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712568694301,HEALTHY,0.443,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722587120701,HEALTHY,0.4134,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722342687574,HEALTHY,0.4307,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1713184718359,HEALTHY,0.6371,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717669920722,HEALTHY,0.4318,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721465787549,HEALTHY,0.3715,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717686172479,HEALTHY,0.628,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718449481589,HEALTHY,0.4989,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717502756885,HEALTHY,0.4665,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717160026731,HEALTHY,0.5571,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_Image_645,HEALTHY,0.75,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718439882114,HEALTHY,0.3318,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1719052172692,HEALTHY,0.2893,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1725363679928,HEALTHY,0.3955,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717770782397,HEALTHY,0.5533,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712998358245,HEALTHY,0.415,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721138396434,HEALTHY,0.3667,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712065487815,HEALTHY,0.4156,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718716823172,HEALTHY,0.4949,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722683835808,HEALTHY,0.2557,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712154845325,HEALTHY,0.3174,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1725018978418,HEALTHY,0.235,0.3,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718100866858,HEALTHY,0.5209,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722846312626,HEALTHY,0.42,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717160752401,HEALTHY,0.603,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1711621044959,HEALTHY,0.3925,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712048211450,HEALTHY,0.4011,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1725340654662,HEALTHY,0.4802,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1719657321888,HEALTHY,0.3785,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712138844730,HEALTHY,0.6272,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717769053561,HEALTHY,0.3732,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_Image_3284,HEALTHY,0.75,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1715171303660,HEALTHY,0.4953,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722412799838,HEALTHY,0.5176,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1725283073807,HEALTHY,0.366,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1711971848734,HEALTHY,0.2608,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1719932454984,HEALTHY,0.2868,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712930258423,HEALTHY,0.4116,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712836732517,HEALTHY,0.5589,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1711976916456,HEALTHY,0.5273,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_Image_5421,HEALTHY,0.4584,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718451814135,HEALTHY,0.5215,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1713448313893,HEALTHY,0.4086,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1719926388332,HEALTHY,0.1283,-1,processed,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
HEALTHY_1722847956843,HEALTHY,0.549,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712919925947,HEALTHY,0.4908,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712149364213,HEALTHY,0.4602,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1719479337072,HEALTHY,0.519,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1723036247251,HEALTHY,0.3113,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1719913229520,HEALTHY,0.5463,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_Image_379,HEALTHY,0.9983,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722334953225,HEALTHY,0.6246,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1711963218135,HEALTHY,0.3885,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718020831516,HEALTHY,0.4654,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722519106024,HEALTHY,0.3361,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721138346690,HEALTHY,0.2543,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1725281068327,HEALTHY,0.3994,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721294012112,HEALTHY,0.293,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712739010399,HEALTHY,0.4993,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718369123154,HEALTHY,0.0886,-1,processed,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
HEALTHY_1717072257855,HEALTHY,0.5767,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722939330051,HEALTHY,0.4024,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1715243998557,HEALTHY,0.4429,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722251645016,HEALTHY,0.551,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1719306355667,HEALTHY,0.3209,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_12456 (279),HEALTHY,0.4187,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1719490766037,HEALTHY,0.3007,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712567476192,HEALTHY,0.5297,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717421316339,HEALTHY,0.4776,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1716903161437,HEALTHY,0.4357,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712747702939,HEALTHY,0.5378,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721302541496,HEALTHY,0.5926,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1718190965051,HEALTHY,0.4719,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_Image_1879,HEALTHY,0.75,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721655280687,HEALTHY,0.4619,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717076836724,HEALTHY,0.4311,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1721046506108,HEALTHY,0.227,0.3,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722516366150,HEALTHY,0.5097,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1712058247418,HEALTHY,0.3954,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1719841660889,HEALTHY,0.441,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1717150710510,HEALTHY,0.4747,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1722409037102,HEALTHY,0.3436,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_Image_2284,HEALTHY,0.743,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1715251665828,HEALTHY,0.6639,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_Image_519,HEALTHY,0.7499,1.0,processed,0.0,0.0,0.0,0.0,0,0,0,0
HEALTHY_1713428183742,HEALTHY,0.3445,0.7,processed,0.0,0.0,0.0,0.0,0,0,0,0
