filename,category,coverage,weight,status,mode_a_sev,mode_b_sev,mode_c_sev,mode_d_sev
1724144897866,HEALTHY,0.4725,0.7,processed,11.1551,3.8814,3.8814,0.0
1712654278550,HEALTHY,0.399,0.7,processed,74.5384,33.5281,33.5281,0.0
1721814574555,HEALTHY,0.4231,0.7,processed,60.5448,59.5832,59.5832,0.0
1712740202013,HEALTHY,0.5579,1.0,processed,34.2755,15.5824,15.5824,0.0
1711619100183,HEALTHY,0.349,0.7,processed,38.9098,19.9156,19.9156,0.0
HEALTHY_12456 (185),HEALTHY,0.6404,1.0,processed,1.2451,0.8042,0.8042,0.0001
1725346586426,HEALTHY,0.6014,1.0,processed,83.4213,81.6543,81.6543,0.0
1718023335152,HEALTHY,0.5128,1.0,processed,9.0436,2.4162,2.4162,0.0
1722697369252,HEALTHY,0.3808,0.7,processed,11.8005,4.5982,4.5982,0.0
1722346447749,HEALTHY,0.3586,0.7,processed,43.2363,47.0695,47.0695,0.0
1717077060130,HEALTHY,0.4582,0.7,processed,38.415,14.2424,14.2424,0.0
1712913177177,HEALTHY,0.4761,0.7,processed,25.1741,1.5242,1.5242,0.0
1711970143960,HEALTHY,0.61,1.0,processed,15.0701,7.6035,7.6035,0.0
1718290561729,HEALTHY,0.4438,0.7,processed,27.757,6.8373,6.8373,0.0
1712823308250,HEALTHY,0.4982,0.7,processed,41.6318,19.2623,19.2623,0.0
1721900896734,HEALTHY,0.4869,0.7,processed,54.7483,39.8126,39.8126,0.0
1722502671657,HEALTHY,0.4015,0.7,processed,66.1446,26.0474,26.0474,0.0
1712920280146,HEALTHY,0.2767,0.7,processed,45.5977,13.9012,13.9012,0.0
1717419860923,HEALTHY,0.5993,1.0,processed,25.3452,6.6326,6.6326,0.0
1721306193830,HEALTHY,0.2898,0.7,processed,71.9102,61.6185,61.6185,0.0
1712746959285,HEALTHY,0.5343,1.0,processed,54.5612,43.6069,43.6069,0.0
1724063591810,HEALTHY,0.5471,1.0,processed,22.0912,6.7021,6.7021,0.0
1721655962004,HEALTHY,0.3945,0.7,processed,87.0224,82.6919,82.6919,0.3488
1721129923326,HEALTHY,0.4537,0.7,processed,47.1951,26.7334,26.7334,0.0
1712653168155,HEALTHY,0.533,1.0,processed,27.7051,12.1888,12.1888,0.0
1725370502002,HEALTHY,0.4737,0.7,processed,51.1133,26.8547,26.8547,0.0
HEALTHY_12456 (2494),HEALTHY,0.7491,1.0,processed,1.8242,1.0652,1.0652,0.0
1713006725338,HEALTHY,0.43,0.7,processed,45.8499,29.1152,29.1152,0.0
1712741196332,HEALTHY,0.4111,0.7,processed,77.4784,54.2245,54.2245,0.0
1712063929119,HEALTHY,0.3612,0.7,processed,10.3568,2.8577,2.8577,0.0
1717495929319,HEALTHY,0.3893,0.7,processed,36.4485,12.3015,12.3015,0.0
1716894203614,HEALTHY,0.4938,0.7,processed,70.9082,35.011,35.011,0.0005
1712580960836,HEALTHY,0.5001,1.0,processed,75.1535,72.7392,72.7392,0.0
Image_4965,HEALTHY,0.0017,-1,processed,-1.0,-1.0,-1.0,-1.0
1716642011053,HEALTHY,0.5162,1.0,processed,45.2405,25.2084,25.2084,0.0
1722944952476,HEALTHY,0.3138,0.7,processed,88.1488,77.9702,77.9702,0.0378
1712995465427,HEALTHY,0.552,1.0,processed,65.096,55.1621,55.1621,0.0
1722245123636,HEALTHY,0.5219,1.0,processed,60.0302,30.7914,30.7914,0.0
1717751344946,HEALTHY,0.3776,0.7,processed,56.2537,14.9645,14.9645,0.0
1725437641691,HEALTHY,0.3623,0.7,processed,49.844,37.9025,37.9025,0.0
1718020899437,HEALTHY,0.5502,1.0,processed,87.6402,55.8705,55.8705,0.0
1722498610595,HEALTHY,0.2892,0.7,processed,49.3046,58.1335,58.1335,0.0
HEALTHY_12456 (1921),HEALTHY,0.1443,-1,processed,-1.0,-1.0,-1.0,-1.0
1722417449634,HEALTHY,0.426,0.7,processed,41.8068,36.0403,36.0403,0.0
1721131519297,HEALTHY,0.4298,0.7,processed,34.4282,21.3897,21.3897,0.0
HEALTHY_12456 (1824),HEALTHY,0.2067,0.3,processed,5.2778,1.6932,1.6932,0.0
1718003852812,HEALTHY,0.5257,1.0,processed,55.8524,25.0049,25.0049,0.0
1712571536164,HEALTHY,0.3308,0.7,processed,10.5398,8.2308,8.2308,0.0
1712740645754,HEALTHY,0.4557,0.7,processed,21.2641,5.5458,5.5458,0.0
1722933988530,HEALTHY,0.3277,0.7,processed,35.2232,11.6578,11.6578,0.0008
1721725230145,HEALTHY,0.3564,0.7,processed,17.4124,11.9672,11.9672,0.0
1725452758948,HEALTHY,0.4412,0.7,processed,38.9212,13.2769,13.2769,0.0
1718108713444,HEALTHY,0.356,0.7,processed,75.1904,37.0729,37.0729,0.0
1718698710191,HEALTHY,0.3932,0.7,processed,35.6486,19.5641,19.5641,0.0
1721380958507,HEALTHY,0.4475,0.7,processed,33.1557,10.536,10.536,0.0
1723814823270,HEALTHY,0.4644,0.7,processed,46.6754,29.2794,29.2794,0.0
1712833109966,HEALTHY,0.4029,0.7,processed,24.4346,8.3965,8.3965,0.0
1718102403407,HEALTHY,0.3951,0.7,processed,55.4235,23.3254,23.3254,0.0051
1723799287350,HEALTHY,0.3708,0.7,processed,32.296,2.2318,2.2318,0.0
1718779145415,HEALTHY,0.4707,0.7,processed,37.6457,13.385,13.385,0.0023
1712570709359,HEALTHY,0.2554,0.7,processed,21.9458,31.0411,31.0411,0.0
1718025355969,HEALTHY,0.3615,0.7,processed,48.0257,17.1859,17.1859,0.0033
HEALTHY_1206,HEALTHY,0.7475,1.0,processed,2.4487,1.1871,1.1871,0.0
1721297375511,HEALTHY,0.4605,0.7,processed,51.116,32.0986,32.0986,0.0
1721469984111,HEALTHY,0.4919,0.7,processed,49.2179,43.4927,43.4927,0.0
1719403382782,HEALTHY,0.5252,1.0,processed,45.7658,21.9397,21.9397,0.0
1713170465814,HEALTHY,0.4989,0.7,processed,23.0842,5.6308,5.6308,0.0
Image_3254,HEALTHY,0.6878,1.0,processed,0.6527,0.2404,0.2404,0.0
1723880143085,HEALTHY,0.4866,0.7,processed,30.0327,19.4263,19.4263,0.0
1712666012675,HEALTHY,0.3636,0.7,processed,10.3303,16.3336,16.3336,0.0
1712132132194,HEALTHY,0.4253,0.7,processed,10.2989,4.8684,4.8684,0.0
1719482794187,HEALTHY,0.5608,1.0,processed,62.0257,21.9706,21.9706,0.0
1724156836754,HEALTHY,0.4998,0.7,processed,18.2406,7.5015,7.5015,0.0
1719825387343,HEALTHY,0.6576,1.0,processed,24.8036,8.0683,8.0683,0.0004
1712832088820,HEALTHY,0.495,0.7,processed,20.9316,8.2957,8.2957,0.0
1712391797278,HEALTHY,0.3844,0.7,processed,26.5797,17.337,17.337,0.0
1723021864440,HEALTHY,0.2446,0.3,processed,54.3935,55.7656,55.7656,0.0
1719582748386,HEALTHY,0.6321,1.0,processed,36.856,27.7459,27.7459,0.0105
1711617551534,HEALTHY,0.4779,0.7,processed,55.211,29.3818,29.3818,0.0
HEALTHY_12456 (309),HEALTHY,0.7484,1.0,processed,10.0737,3.9586,3.9586,0.0
1718611830541,HEALTHY,0.4438,0.7,processed,53.3366,38.0988,38.0988,0.0
1713449102260,HEALTHY,0.4642,0.7,processed,60.3499,49.3851,49.3851,0.0
1721390552265,HEALTHY,0.4706,0.7,processed,49.31,19.8831,19.8831,0.0
1712065312894,HEALTHY,0.4073,0.7,processed,22.0502,17.8196,17.8196,0.0
1725023877840,HEALTHY,0.3044,0.7,processed,54.1826,16.8466,16.8466,0.0053
1713448718349,HEALTHY,0.3299,0.7,processed,48.3901,19.589,19.589,0.0
1712916424357,HEALTHY,0.2259,0.3,processed,33.9165,9.9112,9.9112,0.0
1717154857426,HEALTHY,0.2961,0.7,processed,69.6193,40.7771,40.7771,0.0059
1712395733166,HEALTHY,0.3672,0.7,processed,3.0061,1.8864,1.8864,0.0
1719574805397,HEALTHY,0.3913,0.7,processed,63.3448,11.905,11.905,0.0
1719564852879,HEALTHY,0.5477,1.0,processed,48.2806,9.1307,9.1307,0.0
1721463492108,HEALTHY,0.358,0.7,processed,64.8307,45.4578,45.4578,0.0
1712568694301,HEALTHY,0.4436,0.7,processed,39.6448,37.5935,37.5935,0.0
1722587120701,HEALTHY,0.4132,0.7,processed,32.693,9.7246,9.7246,0.0
1722342687574,HEALTHY,0.3717,0.7,processed,30.9826,25.3578,25.3578,0.0
1713184718359,HEALTHY,0.6169,1.0,processed,31.7242,15.0991,15.0991,0.0
1717669920722,HEALTHY,0.4317,0.7,processed,23.349,0.5254,0.5254,0.0
1721465787549,HEALTHY,0.3715,0.7,processed,38.7086,40.6931,40.6931,0.0
1717686172479,HEALTHY,0.6175,1.0,processed,21.5081,7.5982,7.5982,0.0
1718449481589,HEALTHY,0.4984,0.7,processed,31.3821,17.567,17.567,0.0
1717502756885,HEALTHY,0.4608,0.7,processed,32.6894,8.6598,8.6598,0.0
1717160026731,HEALTHY,0.5515,1.0,processed,57.5921,29.2949,29.2949,0.0
Image_645,HEALTHY,0.7128,1.0,processed,1.2449,0.6092,0.6092,0.0
1718439882114,HEALTHY,0.3326,0.7,processed,69.6704,1.4232,1.4232,0.0
1719052172692,HEALTHY,0.2895,0.7,processed,27.5391,1.4058,1.4058,0.0032
1725363679928,HEALTHY,0.3952,0.7,processed,65.6829,29.0343,29.0343,0.0
1717770782397,HEALTHY,0.5527,1.0,processed,64.0914,41.3473,41.3473,0.0
1712998358245,HEALTHY,0.4236,0.7,processed,12.9733,7.5457,7.5457,0.0
1721138396434,HEALTHY,0.3714,0.7,processed,63.8087,46.6341,46.6341,0.0
1712065487815,HEALTHY,0.416,0.7,processed,21.2616,17.7676,17.7676,0.0
1718716823172,HEALTHY,0.4938,0.7,processed,34.4043,13.7108,13.7108,0.0
1722683835808,HEALTHY,0.2547,0.7,processed,32.4802,43.1185,43.1185,0.0
1712154845325,HEALTHY,0.3108,0.7,processed,16.3305,11.6698,11.6698,0.0004
1725018978418,HEALTHY,0.2349,0.3,processed,45.7676,23.704,23.704,0.0
1718100866858,HEALTHY,0.5206,1.0,processed,29.0335,7.208,7.208,0.0
1722846312626,HEALTHY,0.42,0.7,processed,38.9929,21.3284,21.3284,0.0006
1717160752401,HEALTHY,0.6027,1.0,processed,10.2425,1.0088,1.0088,0.0
1711621044959,HEALTHY,0.3922,0.7,processed,22.103,14.304,14.304,0.0
1712048211450,HEALTHY,0.4009,0.7,processed,21.0812,16.864,16.864,0.0
1725340654662,HEALTHY,0.4799,0.7,processed,51.5663,43.3218,43.3218,0.0036
1719657321888,HEALTHY,0.3779,0.7,processed,36.4236,21.5875,21.5875,0.0085
1712138844730,HEALTHY,0.6272,1.0,processed,25.6752,21.5076,21.5076,0.0002
1717769053561,HEALTHY,0.3736,0.7,processed,47.9094,23.2051,23.2051,0.0
Image_3284,HEALTHY,0.7482,1.0,processed,0.9412,0.6561,0.6561,0.0
1715171303660,HEALTHY,0.4953,0.7,processed,52.9498,28.3485,28.3485,0.0
1722412799838,HEALTHY,0.5192,1.0,processed,34.0706,2.9202,2.9202,0.0033
1725283073807,HEALTHY,0.3646,0.7,processed,71.0116,63.7223,63.7223,0.0004
1711971848734,HEALTHY,0.2586,0.7,processed,34.5657,27.3929,27.3929,0.0
1719932454984,HEALTHY,0.2837,0.7,processed,40.5353,5.5197,5.5197,0.0
1712930258423,HEALTHY,0.4114,0.7,processed,26.8789,17.0126,17.0126,0.0
1712836732517,HEALTHY,0.5599,1.0,processed,11.9271,5.9576,5.9576,0.0
1711976916456,HEALTHY,0.5272,1.0,processed,33.8983,25.4867,25.4867,0.0
Image_5421,HEALTHY,0.4584,0.7,processed,4.653,4.0502,4.0502,0.0
1718451814135,HEALTHY,0.5216,1.0,processed,54.1957,29.1331,29.1331,0.0
1713448313893,HEALTHY,0.4087,0.7,processed,7.1372,0.4684,0.4684,0.0
1719926388332,HEALTHY,0.4048,0.7,processed,83.5384,65.6805,65.6805,0.0217
1722847956843,HEALTHY,0.549,1.0,processed,31.0111,16.5696,16.5696,0.0
1712919925947,HEALTHY,0.4908,0.7,processed,40.2007,16.9559,16.9559,0.0005
1712149364213,HEALTHY,0.4624,0.7,processed,4.1223,0.9391,0.9391,0.0
1719479337072,HEALTHY,0.5247,1.0,processed,79.3406,42.3639,42.3639,0.0
1723036247251,HEALTHY,0.3095,0.7,processed,62.1771,44.3078,44.3078,0.0
1719913229520,HEALTHY,0.5465,1.0,processed,38.1553,20.179,20.179,0.0
Image_379,HEALTHY,0.9983,1.0,processed,2.2721,1.0164,1.0164,0.0
1722334953225,HEALTHY,0.6243,1.0,processed,63.584,29.7922,29.7922,0.0
1711963218135,HEALTHY,0.3884,0.7,processed,35.6735,39.5213,39.5213,0.0
1718020831516,HEALTHY,0.4657,0.7,processed,85.0878,44.2473,44.2473,0.0
1722519106024,HEALTHY,0.3354,0.7,processed,27.0793,18.1109,18.1109,0.0
1721138346690,HEALTHY,0.2439,0.3,processed,55.4919,25.9676,25.9676,0.0
1725281068327,HEALTHY,0.4102,0.7,processed,63.5231,47.5888,47.5888,0.0
1721294012112,HEALTHY,0.2925,0.7,processed,34.172,39.2572,39.2572,0.0
1712739010399,HEALTHY,0.4992,0.7,processed,45.126,21.1822,21.1822,0.0
1718369123154,HEALTHY,0.6733,1.0,processed,90.5292,55.7884,55.7884,0.0002
1717072257855,HEALTHY,0.5757,1.0,processed,73.2692,41.8852,41.8852,0.0
1722939330051,HEALTHY,0.4017,0.7,processed,29.9975,15.1628,15.1628,0.0
1715243998557,HEALTHY,0.4426,0.7,processed,38.7684,18.1712,18.1712,0.0003
1722251645016,HEALTHY,0.5478,1.0,processed,20.127,14.6828,14.6828,0.0
1719306355667,HEALTHY,0.32,0.7,processed,34.7615,18.3331,18.3331,0.0
HEALTHY_12456 (279),HEALTHY,0.4145,0.7,processed,6.2406,2.2742,2.2742,0.0
1719490766037,HEALTHY,0.6666,1.0,processed,13.0551,2.5411,2.5411,0.0
1712567476192,HEALTHY,0.53,1.0,processed,41.2524,22.7644,22.7644,0.0
1717421316339,HEALTHY,0.4763,0.7,processed,42.6169,21.5216,21.5216,0.0
1716903161437,HEALTHY,0.4346,0.7,processed,51.7735,35.3391,35.3391,0.0249
1712747702939,HEALTHY,0.5378,1.0,processed,23.3339,15.3411,15.3411,0.0
1721302541496,HEALTHY,0.592,1.0,processed,52.6319,28.9824,28.9824,0.0
1718190965051,HEALTHY,0.473,0.7,processed,35.4808,1.1939,1.1939,0.0
Image_1879,HEALTHY,0.7498,1.0,processed,2.9651,1.6403,1.6403,0.0
1721655280687,HEALTHY,0.4608,0.7,processed,81.6662,52.7805,52.7805,0.0434
1717076836724,HEALTHY,0.4315,0.7,processed,36.8905,22.7384,22.7384,0.0
1721046506108,HEALTHY,0.2287,0.3,processed,16.3169,5.0123,5.0123,0.0
1722516366150,HEALTHY,0.5096,1.0,processed,20.7747,0.169,0.169,0.0
1712058247418,HEALTHY,0.3962,0.7,processed,40.4668,35.526,35.526,0.0
1719841660889,HEALTHY,0.44,0.7,processed,79.286,68.0073,68.0073,0.0079
1717150710510,HEALTHY,0.4744,0.7,processed,71.0855,33.27,33.27,0.0
1722409037102,HEALTHY,0.3435,0.7,processed,13.0458,6.1749,6.1749,0.0
Image_2284,HEALTHY,0.7492,1.0,processed,56.8546,21.282,21.282,0.0004
1715251665828,HEALTHY,0.6639,1.0,processed,22.0244,9.8448,9.8448,0.0042
1713428183742,HEALTHY,0.3438,0.7,processed,48.6714,34.4361,34.4361,0.0
1718612025903,HEALTHY,0.3564,0.7,processed,63.3882,43.2441,43.2441,0.0
1711975602773,HEALTHY,0.6031,1.0,processed,48.3944,39.825,39.825,0.0
1721466081962,HEALTHY,0.3334,0.7,processed,39.5465,33.4774,33.4774,0.0
1715779089295,HEALTHY,0.5013,1.0,processed,49.854,31.6754,31.6754,0.0
1721044945543,HEALTHY,,,filtered_bouncer,,,,
1722345010337,HEALTHY,0.3336,0.7,processed,26.6965,11.3664,11.3664,0.0
1717672159098,HEALTHY,0.5044,1.0,processed,28.118,11.0879,11.0879,0.0
1719579061261,HEALTHY,0.5212,1.0,processed,33.6049,15.2394,15.2394,0.0
1718268654517,HEALTHY,0.56,1.0,processed,12.6623,1.8037,1.8037,0.0
Image_1277,HEALTHY,0.7476,1.0,processed,94.0245,65.1214,65.1214,0.0
1715946572576,HEALTHY,0.5421,1.0,processed,20.9765,12.6508,12.6508,0.0
1721812852609,HEALTHY,0.4753,0.7,processed,59.4977,45.6739,45.6739,0.0
1722597860572,HEALTHY,0.366,0.7,processed,21.2493,3.8431,3.8431,0.0
1719580200321,HEALTHY,0.5489,1.0,processed,52.2333,10.9698,10.9698,0.0007
1715691888183,HEALTHY,0.3508,0.7,processed,48.2777,31.5419,31.5419,0.0008
1715681199952,HEALTHY,0.4925,0.7,processed,62.2098,43.6801,43.6801,0.0
1718271206740,HEALTHY,0.5316,1.0,processed,25.1064,9.0092,9.0092,0.0
1715000227807,HEALTHY,0.4833,0.7,processed,55.5351,36.0411,36.0411,0.0014
1721479481751,HEALTHY,0.3614,0.7,processed,40.6973,22.7207,22.7207,0.0
1712138059957,HEALTHY,0.3339,0.7,processed,33.6344,36.5271,36.5271,0.0
1719481849953,HEALTHY,0.6656,1.0,processed,13.5606,4.1964,4.1964,0.0006
Image_2426,HEALTHY,1.0,1.0,processed,11.5678,4.596,4.596,0.0
1718372426949,HEALTHY,0.53,1.0,processed,93.0724,67.0479,67.0479,0.045
1711618938582,HEALTHY,0.5691,1.0,processed,23.7459,17.4956,17.4956,0.0
1722844824427,HEALTHY,0.3841,0.7,processed,57.7281,26.8213,26.8213,0.0
1721286447311,HEALTHY,0.3789,0.7,processed,66.4921,52.0001,52.0001,0.0
1712062380877,HEALTHY,0.3705,0.7,processed,40.6821,24.6206,24.6206,0.0
1721311341217,HEALTHY,0.2454,0.3,processed,40.5173,41.6309,41.6309,0.0
1712233750535,HEALTHY,0.5039,1.0,processed,21.161,14.9379,14.9379,0.0
HEALTHY_1031,HEALTHY,0.727,1.0,processed,7.354,3.1597,3.1597,0.0001
1719041487029,HEALTHY,0.4884,0.7,processed,52.0899,14.5324,14.5324,0.0008
1721717982348,HEALTHY,0.5374,1.0,processed,47.3726,37.9341,37.9341,0.0
HEALTHY_12456 (1872),HEALTHY,0.5569,1.0,processed,11.7909,2.8917,2.8917,0.0
1712413088982,HEALTHY,0.3904,0.7,processed,25.7374,24.9546,24.9546,0.0
1724160766783,HEALTHY,0.5155,1.0,processed,40.374,26.4244,26.4244,0.0
1717501263535,HEALTHY,0.4788,0.7,processed,70.4241,43.9254,43.9254,0.0022
1716281024388,HEALTHY,0.4392,0.7,processed,61.9013,24.7419,24.7419,0.0
1719042972830,HEALTHY,0.5688,1.0,processed,59.2561,22.3018,22.3018,0.0002
1719063752019,HEALTHY,0.3862,0.7,processed,41.8283,19.1198,19.1198,0.0632
1718449617593,HEALTHY,0.4457,0.7,processed,87.7915,62.1276,62.1276,0.0
1721380593123,HEALTHY,0.3681,0.7,processed,57.8361,35.4344,35.4344,0.0004
1712147746017,HEALTHY,0.323,0.7,processed,17.5747,23.2267,23.2267,0.0
1721817731942,HEALTHY,0.3993,0.7,processed,48.7083,49.7885,49.7885,0.0
HEALTHY_12456 (1258),HEALTHY,0.0982,-1,processed,-1.0,-1.0,-1.0,-1.0
1722933058323,HEALTHY,0.5975,1.0,processed,11.5251,1.5232,1.5232,0.0002
1713175099333,HEALTHY,0.39,0.7,processed,30.5303,21.3448,21.3448,0.0
1711970290870,HEALTHY,0.4468,0.7,processed,11.8868,6.845,6.845,0.0
1717575049377,HEALTHY,0.6389,1.0,processed,26.9309,9.7441,9.7441,0.0
1718621338794,HEALTHY,0.3968,0.7,processed,53.2764,33.7529,33.7529,0.0017
1723538822459,HEALTHY,0.668,1.0,processed,4.8771,1.0314,1.0314,0.0
1718090824766,HEALTHY,0.4254,0.7,processed,24.935,7.5563,7.5563,0.0
HEALTHY_12456 (848),HEALTHY,0.4134,0.7,processed,83.5739,56.0822,56.0822,0.0023
1713009028416,HEALTHY,0.5045,1.0,processed,32.2174,18.5637,18.5637,0.0
1721221209389,HEALTHY,0.4237,0.7,processed,33.5464,12.8727,12.8727,0.0
1725626028504,HEALTHY,0.5198,1.0,processed,53.5753,45.96,45.96,0.0
1712055079489,HEALTHY,0.2519,0.7,processed,15.5289,11.7236,11.7236,0.0
1712389365983,HEALTHY,0.3806,0.7,processed,30.0858,30.0191,30.0191,0.0
1725282265822,HEALTHY,0.5188,1.0,processed,15.8318,2.9595,2.9595,0.0
1716301463229,HEALTHY,0.4363,0.7,processed,97.0528,61.0013,61.0013,1.7066
1722410978383,HEALTHY,0.45,0.7,processed,39.6788,38.0939,38.0939,0.0
1712838257785,HEALTHY,0.5136,1.0,processed,17.1428,4.8173,4.8173,0.0
1721814964247,HEALTHY,0.3333,0.7,processed,80.4184,60.6678,60.6678,0.0
1722432672757,HEALTHY,0.4001,0.7,processed,55.4766,40.7065,40.7065,0.0
HEALTHY_12456 (561),HEALTHY,0.2855,0.7,processed,3.4789,3.8709,3.8709,0.0
1722857936790,HEALTHY,0.2728,0.7,processed,60.0397,54.9118,54.9118,0.0
1713451608228,HEALTHY,0.3378,0.7,processed,40.3871,22.1418,22.1418,0.0
1717770734013,HEALTHY,0.5801,1.0,processed,34.5455,12.2043,12.2043,0.0
1719913039591,HEALTHY,0.5625,1.0,processed,38.63,15.5659,15.5659,0.0
1718612920935,HEALTHY,0.5202,1.0,processed,73.2013,23.0074,23.0074,0.0
1716287982040,HEALTHY,0.3843,0.7,processed,60.7954,29.0881,29.0881,0.0003
1720180500087,HEALTHY,0.5749,1.0,processed,32.7027,4.9777,4.9777,0.0
1722410200809,HEALTHY,0.4483,0.7,processed,22.5692,12.0817,12.0817,0.0
1725458120948,HEALTHY,0.5387,1.0,processed,79.0048,38.8193,38.8193,0.0
1723029446417,HEALTHY,0.484,0.7,processed,30.2925,0.222,0.222,0.0
1721128860405,HEALTHY,0.5571,1.0,processed,30.1526,21.2458,21.2458,0.0
Image_2164,HEALTHY,1.0,1.0,processed,18.0001,5.5127,5.5127,0.0
1721461775009,HEALTHY,0.4716,0.7,processed,39.6419,30.4755,30.4755,0.0
1716475764598,HEALTHY,0.6019,1.0,processed,6.1261,2.3288,2.3288,0.0
1716812114528,HEALTHY,0.5949,1.0,processed,94.5622,67.23,67.23,0.221
1720095481667,HEALTHY,0.6017,1.0,processed,86.8841,45.6197,45.6197,0.0
1711632610237,HEALTHY,0.3131,0.7,processed,26.6806,10.0524,10.0524,0.0
1721306953761,HEALTHY,0.6264,1.0,processed,34.2794,18.5364,18.5364,0.0
1723105228907,HEALTHY,0.3287,0.7,processed,72.9985,72.9037,72.9037,0.0004
1724063181627,HEALTHY,0.5041,1.0,processed,43.2084,34.8832,34.8832,0.0
1721905610517,HEALTHY,0.4271,0.7,processed,30.7985,14.1177,14.1177,0.0
1721471563131,HEALTHY,0.453,0.7,processed,13.2051,4.6235,4.6235,0.0
1716900668826,HEALTHY,0.7352,1.0,processed,5.6877,3.3331,3.3331,0.0
1712567726459,HEALTHY,0.3158,0.7,processed,41.8563,37.2778,37.2778,0.0
1718262034418,HEALTHY,0.4988,0.7,processed,49.0278,30.2863,30.2863,0.0
1717146971094,HEALTHY,0.3981,0.7,processed,31.6184,1.3812,1.3812,0.0003
1717500485862,HEALTHY,0.4629,0.7,processed,59.7407,13.4041,13.4041,0.0
1713002542627,HEALTHY,0.4647,0.7,processed,52.5469,35.1813,35.1813,0.0
1721221066789,HEALTHY,0.4549,0.7,processed,22.3701,8.8175,8.8175,0.0
1723102918673,HEALTHY,0.4092,0.7,processed,41.9633,0.0788,0.0788,0.0
1722945424681,HEALTHY,0.6281,1.0,processed,8.6117,1.7389,1.7389,0.0
1711966236506,HEALTHY,0.4665,0.7,processed,68.6431,53.5251,53.5251,0.0
1722075987550,HEALTHY,0.3765,0.7,processed,35.8034,24.8458,24.8458,0.0
1716295594119,HEALTHY,0.4652,0.7,processed,71.4284,42.2128,42.2128,0.0109
1716278532928,HEALTHY,0.5821,1.0,processed,34.8186,21.9006,21.9006,0.0
1721123593547,HEALTHY,0.4451,0.7,processed,73.5941,70.97,70.97,0.0
1721466112642,HEALTHY,0.433,0.7,processed,32.8196,24.6514,24.6514,0.0
1721822142086,HEALTHY,0.3825,0.7,processed,57.7955,29.6684,29.6684,0.0021
1720172222311,HEALTHY,0.5914,1.0,processed,47.057,27.8745,27.8745,0.0007
1719042506521,HEALTHY,0.5808,1.0,processed,53.305,19.63,19.63,0.0321
1724151954372,HEALTHY,0.6854,1.0,processed,47.4944,6.9886,6.9886,0.0
Image_2939,HEALTHY,0.7493,1.0,processed,52.5772,20.5265,20.5265,0.0
1721392753504,HEALTHY,0.5671,1.0,processed,35.4726,8.1305,8.1305,0.0
1712574802174,HEALTHY,0.3103,0.7,processed,38.1521,32.7336,32.7336,0.0
HEALTHY_12456 (2140),HEALTHY,0.7492,1.0,processed,8.4705,4.6957,4.6957,0.0005
1721814636740,HEALTHY,0.3913,0.7,processed,18.7902,7.2838,7.2838,0.0
1722943225109,HEALTHY,0.3967,0.7,processed,23.285,9.8371,9.8371,0.0
1722330332653,HEALTHY,0.5871,1.0,processed,7.7022,1.6575,1.6575,0.0
1723105258063,HEALTHY,0.3198,0.7,processed,65.1237,69.5076,69.5076,0.0004
1715233978838,HEALTHY,0.4337,0.7,processed,21.0009,6.157,6.157,0.0015
1724059027937,HEALTHY,0.6042,1.0,processed,13.8641,4.0438,4.0438,0.0
1711961789876,HEALTHY,0.548,1.0,processed,43.7108,26.4741,26.4741,0.0
1713440405518,HEALTHY,0.4145,0.7,processed,46.1978,30.2571,30.2571,0.0
1718115102128,HEALTHY,0.5086,1.0,processed,17.0596,2.2529,2.2529,0.0
HEALTHY_12456 (1627),HEALTHY,0.5554,1.0,processed,29.5087,13.2444,13.2444,0.0001
1720615490348,HEALTHY,0.6153,1.0,processed,16.9896,2.1428,2.1428,0.0
1719306465108,HEALTHY,0.2872,0.7,processed,25.4562,11.5701,11.5701,0.0
1718099635362,HEALTHY,0.5979,1.0,processed,76.5,43.2383,43.2383,0.0
1717061533376,HEALTHY,0.5787,1.0,processed,70.3784,32.6057,32.6057,0.0
1721216887826,HEALTHY,0.2217,0.3,processed,25.3645,7.9553,7.9553,0.0
HEALTHY_12456 (2021),HEALTHY,0.5462,1.0,processed,41.1147,18.4393,18.4393,0.0
1716026585634,HEALTHY,0.6982,1.0,processed,24.5223,12.7398,12.7398,0.0
1718613492974,HEALTHY,0.4962,0.7,processed,30.75,2.9767,2.9767,0.004
1725271441282,HEALTHY,0.5484,1.0,processed,82.8577,62.6069,62.6069,0.0
1716557231802,HEALTHY,0.4646,0.7,processed,27.9901,17.4431,17.4431,0.0
1722512444143,HEALTHY,0.2865,0.7,processed,42.5634,9.3283,9.3283,0.0009
1711979880293,HEALTHY,0.3644,0.7,processed,27.3456,0.6931,0.6931,0.0
Image_4101,HEALTHY,0.7495,1.0,processed,10.1024,5.9175,5.9175,0.0
1713011334256,HEALTHY,0.4884,0.7,processed,39.5571,27.1086,27.1086,0.0
1712666106038,HEALTHY,0.4651,0.7,processed,14.7469,10.1282,10.1282,0.0
1712919529025,HEALTHY,0.489,0.7,processed,58.3554,45.4357,45.4357,0.0
1721138383948,HEALTHY,0.5255,1.0,processed,72.8899,44.4832,44.4832,0.0
1715244967118,HEALTHY,0.4108,0.7,processed,33.7711,15.247,15.247,0.0
1711618913902,HEALTHY,0.3557,0.7,processed,33.1111,9.3492,9.3492,0.0
